ID	Assay Type	AvgSpotLen	Bases	BioProject	BioSample	Bytes	Center Name	Chlorophyll_Sensor	Citation	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Depth	ENA-FIRST-PUBLIC (run)	ENA-LAST-UPDATE (run)	environment_(biome)	environment_(feature)	environment_(material)	environmental_package	Event_Date/Time_End	Event_Date/Time_Start	Event_Label	Experiment	Further_Details	INSDC_center_name	INSDC_first_public	INSDC_last_update	INSDC_status	Instrument	Last_Update_Date	Latitude_End	Latitude_Start	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Longitude_End	Longitude_Start	Nitrate_Sensor	Organism	Oxygen_Sensor	Platform	project_name	Protocol_Label	ReleaseDate	create_date	version	Salinity_Sensor	Sample_Collection_Device	Sample Name	Sample_name	Sample_Status	Sampling_Campaign	Sampling_Platform	Sampling_Station	size_fraction_lower_threshold	Size_Fraction_Upper_Threshold	SRA Study	temperature	INSDC_center_alias	external_id	Submitter_Id	ENA_first_public	ENA_last_update	Marine_Region	Alias	Description	ENA_checklist	SRA_accession	title	instrument_model (run)	ENA-FIRST-PUBLIC	ENA-LAST-UPDATE	Scientific_Name
ERR598990	WGS	194	11028555195	PRJEB1787	SAMEA2620890	7513326118	GSC	0.272648	tbd	public	run.zq,sra	gs,ncbi,s3	gs.us-east1,ncbi.public,s3.us-east-1	30	2014-09-12	2018-11-16	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	saline water (ENVO:00002010)\, including plankton (ENVO:xxxxxxxx)	water	2010-07-12 12:12	2010-07-12 11:03:22	TARA_20100712T1106Z_065_Combined-EVENTS_CAST	ERX556072	tbd	Genoscope	2014-09-12T17:03:37Z	2015-11-04T11:48:41Z	public	Illumina HiSeq 2000	2014-05-01Z	-35.2528	-35.2421	APY_AAEIOSF_r1	PAIRED	RANDOM	METAGENOMIC	26.317	26.3048	99999	marine metagenome	206.43725	ILLUMINA	Tara Oceans expedition (2009-2013)	BACT_NUC-DNA(100L)_W0.22-3	2014-09-13T00:00:00Z	2014-09-17T23:13:00Z	1	99999	ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles	SAMEA2620890	TARA_B000000441	This version can be used to provide data discovery services	TARA_20100624Z	SV Tara	TARA_065	0.22	3	ERP001736	21.81495	GSC	SAMEA2620890	TARA_B000000441	2014-09-12	2015-11-04	(search radius=5 degrees) Marine Province:Agulhas (MRGID:21760), Marine Province:Northern New Zealand (MRGID:21786), Marine Ecoregion:Natal (MRGID:21805), Marine Ecoregion:Agulhas Bank (MRGID:21806)									
ERR598991	WGS	197	15977900413	PRJEB1787	SAMEA2619879	11074260364	GSC	0.186697	tbd	public	run.zq,sra	gs,ncbi,s3	gs.us-east1,ncbi.public,s3.us-east-1	5	2014-09-12	2018-11-16	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	saline water (ENVO:00002010)\, including plankton (ENVO:xxxxxxxx)	water	2010-01-20 8:30	2010-01-20 4:27	TARA_20100120T0427Z_034_EVENT_PUMP	ERX555978	tbd	Genoscope	2014-09-12T17:03:36Z	2015-11-04T11:48:16Z	public	Illumina HiSeq 2000	2014-05-01Z	18.4017	18.3967	APY_ABMIOSF_r2	PAIRED	RANDOM	METAGENOMIC	39.855	39.875	-0.927087	marine metagenome	184.061167	ILLUMINA	Tara Oceans expedition (2009-2013)	BACT_NUC-DNA(100L)_W0.22-1.6	2014-09-13T00:00:00Z	2014-09-17T19:37:00Z	1	38.646858	PUMP (High Volume Peristaltic Pump)	SAMEA2619879	TARA_B100000003	This version can be used to provide data discovery services	TARA_20100108Z	SV Tara	TARA_034	0.22	1.6	ERP001736	27.59865	GSC	SAMEA2619879	TARA_B100000003	2014-09-12	2015-11-04	(search radius=5 degrees) Marine Province:Red Sea and Gulf of Aden (MRGID:21776), Marine Ecoregion:Southern Red Sea (MRGID:21918)									
ERR598992	WGS	198	27673835345	PRJEB1787	SAMEA2622652	17641472034	GSC	0.166512	tbd	public	run.zq,sra	gs,ncbi,s3	gs.us-east1,ncbi.public,s3.us-east-1	5	2014-09-12	2018-11-16	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	saline water (ENVO:00002010)\, including plankton (ENVO:xxxxxxxx)	water	2011-07-26 19:41	2011-07-26 17:10	TARA_20110726T1710Z_122_EVENT_PUMP	ERX555947	tbd	Genoscope	2014-09-12T17:03:38Z	2015-11-04T11:48:52Z	public	Illumina HiSeq 2000	2014-05-01Z	-8.9721	-8.9971	APY_AECIOSF_r1	PAIRED	RANDOM	METAGENOMIC	-139.2742	-139.1963	3.986359	marine metagenome	186.2407	ILLUMINA	Tara Oceans expedition (2009-2013)	BACT_NUC-RNA(10L-or-10min)_W0.22-3	2014-09-13T00:00:00Z	2014-09-17T23:51:00Z	1	35.3662	PUMP (High Volume Peristaltic Pump)	SAMEA2622652	TARA_B100001115	This version can be used to provide data discovery services	TARA_20110726Z	SV Tara	TARA_122	0.22	3	ERP001736	26.54413	GSC	SAMEA2622652	TARA_B100001115	2014-09-12	2015-11-04	(search radius=5 degrees) Marine Province:Marquesas (MRGID:21741), Marine Ecoregion:Marquesas (MRGID:21741)									
ERR598993	WGS	198	35650309194	PRJEB1787	SAMEA2619667	24392162801	GSC	0.048898	tbd	public	run.zq,sra	gs,ncbi,s3	gs.us-east1,ncbi.public,s3.us-east-1	5	2014-09-12	2018-11-16	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	saline water (ENVO:00002010)\, including plankton (ENVO:xxxxxxxx)	water	2009-11-02 11:39	2009-11-02 8:13	TARA_20091102T0813Z_018_EVENT_PUMP	ERX555914	tbd	Genoscope	2014-09-12T17:03:37Z	2015-11-04T11:48:32Z	public	Illumina HiSeq 2000	2014-05-01Z	35.7392	35.759	APY_ABDIOSF_r1	PAIRED	RANDOM	METAGENOMIC	14.3321	14.2574	99999	marine metagenome	207.791417	ILLUMINA	Tara Oceans expedition (2009-2013)	BACT_NUC-DNA(100L)_W0.22-1.6	2014-09-13T00:00:00Z	2014-09-23T08:42:00Z	1	37.89245	PUMP (High Volume Peristaltic Pump)	SAMEA2619667	TARA_A100000164	This version can be used to provide data discovery services	TARA_20091031Z	SV Tara	TARA_018	0.22	1.6	ERP001736	21.4395	GSC	SAMEA2619667	TARA_A100000164	2014-09-12	2015-11-04	(search radius=5 degrees) Marine Province:Mediterranean Sea (MRGID:8552), Marine Ecoregion:Tunisian Plateau/Gulf of Sidra (MRGID:21898), Marine Ecoregion:Ionian Sea (MRGID:3351)									
ERR598994	WGS	208	8130681738	PRJEB1787	SAMEA2620970	5149781389	GSC	1.551493	tbd	public	run.zq,sra	gs,ncbi,s3	gs.us-east1,ncbi.public,s3.us-east-1	5	2014-09-12	2018-11-16	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	saline water (ENVO:00002010)\, including plankton (ENVO:xxxxxxxx)	water	2010-09-07 7:44	2010-09-07 6:19	TARA_20100907T0619Z_067_EVENT_PUMP	ERX556109	tbd	Genoscope	2014-09-12T17:03:37Z	2015-11-04T11:48:46Z	public	Illumina HiSeq 2000	2014-05-01Z	32.1	-32.2401	APY_AAIIOSF_r1	PAIRED	RANDOM	METAGENOMIC	17.7	17.7103	0.405607	marine metagenome	249.351417	ILLUMINA	Tara Oceans expedition (2009-2013)	BACT_NUC-DNA(100L)_W0.22-3	2014-09-13T00:00:00Z	2014-09-17T19:55:00Z	1	34.845292	PUMP (High Volume Peristaltic Pump)	SAMEA2620970	TARA_B100000497	This version can be used to provide data discovery services	TARA_20100905Z	SV Tara	TARA_067	0.22	3	ERP001736	12.83445	GSC	SAMEA2620970	TARA_B100000497	2014-09-12	2015-11-04	(search radius=5 degrees) Marine Ecoregion:Agulhas Bank (MRGID:21806), Marine Ecoregion:Namaqua (MRGID:21832)									
ERR598995	WGS	196	51241793953	PRJEB1787	SAMEA2623079	37914866508	GSC	0.276677	tbd	public	run.zq,sra	gs,ncbi,s3	gs.us-east1,ncbi.public,s3.us-east-1	115	2014-09-12	2018-11-16	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	saline water (ENVO:00002010)\, including plankton (ENVO:xxxxxxxx)	water	2011-10-05 3:29	2011-10-05 0:59:03	TARA_20111005T0101Z_132_Combined-EVENTS_CAST	ERX556017	tbd	Genoscope	2014-09-12T17:03:39Z	2015-11-04T11:49:45Z	public	Illumina HiSeq 2000	2014-05-01Z	31.4813	31.5168	APY_AFKIOSF_r1	PAIRED	RANDOM	METAGENOMIC	-159.088	-159.046	0.732507	marine metagenome	225.501338	ILLUMINA	Tara Oceans expedition (2009-2013)	BACT_NUC-DNA(100L)_W0.22-3	2014-09-13T00:00:00Z	2014-09-21T08:20:00Z	1	34.36909	ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles	SAMEA2623079	TARA_B100001250	This version can be used to provide data discovery services	TARA_20110928Z	SV Tara	TARA_132	0.22	3	ERP001736	15.284298	GSC	SAMEA2623079	TARA_B100001250	2014-09-12	2015-11-04										
ERR598996	WGS	198	36053577901	PRJEB1787	SAMEA2623826	24835505908	GSC	0.339591	tbd	public	run.zq,sra	gs,ncbi,s3	gs.us-east1,ncbi.public,s3.us-east-1	40	2014-09-12	2018-11-16	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	saline water (ENVO:00002010)\, including plankton (ENVO:xxxxxxxx)	water	2012-03-05 19:39	2012-03-05 17:34	TARA_20120305T1734Z_150_EVENT_PUMP	ERX555927	tbd	Genoscope	2014-09-12T17:03:38Z	2015-11-04T11:49:10Z	public	Illumina HiSeq 2000	2014-05-01Z	35.7956	35.8427	APY_AGNIOSF_r1	PAIRED	RANDOM	METAGENOMIC	-37.0998	-37.1526	1.210278	marine metagenome	230.132971	ILLUMINA	Tara Oceans expedition (2009-2013)	BACT_NUC-DNA(100L)_W0.22-3	2014-09-13T00:00:00Z	2014-09-20T06:32:00Z	1	36.240197	PUMP (High Volume Peristaltic Pump) with ECOTriplet	SAMEA2623826	TARA_B100001778	This version can be used to provide data discovery services	TARA_20120223Z	SV Tara	TARA_150	0.22	3	ERP001736	17.663574	GSC	SAMEA2623826	TARA_B100001778	2014-09-12	2015-11-04										
ERR598997	WGS	199	5340939896	PRJEB1787	SAMEA2622316	3223352113	GSC	0.28167	tbd	public	run.zq,sra	gs,ncbi,s3	gs.us-east1,ncbi.public,s3.us-east-1	5	2014-09-12	2018-11-16	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	saline water (ENVO:00002010)\, including plankton (ENVO:xxxxxxxx)	water	2011-05-12 17:50	2011-05-12 14:00	TARA_20110512T1400Z_109_EVENT_PUMP	ERX556086	tbd	Genoscope	2014-09-12T17:03:38Z	2015-11-04T11:48:51Z	public	Illumina HiSeq 2000	2014-05-01Z	2.0596	1.9928	APY_ADFIOSF_r1	PAIRED	RANDOM	METAGENOMIC	-84.553	-84.5766	1.210114	marine metagenome	198.635833	ILLUMINA	Tara Oceans expedition (2009-2013)	BACT_NUC-RNA(10L-or-10min)_W0.22-3	2014-09-13T00:00:00Z	2014-09-17T21:29:00Z	1	33.3676	PUMP (High Volume Peristaltic Pump)	SAMEA2622316	TARA_B100000925	This version can be used to provide data discovery services	TARA_20110509Z	SV Tara	TARA_109	0.22	3	ERP001736	27.617558	GSC	SAMEA2622316	TARA_B100000925	2014-09-12	2015-11-04	(search radius=5 degrees) Marine Ecoregion:Eastern Galapagos Islands (MRGID:21870), Marine Ecoregion:Cocos Islands (MRGID:21970)									
ERR598998	WGS	199	9165808103	PRJEB1787	SAMEA2622733	5793573996	GSC	0.051638	tbd	public	run.zq,sra	gs,ncbi,s3	gs.us-east1,ncbi.public,s3.us-east-1	150	2014-09-12	2018-11-16	marine biome (ENVO:00000447)	marine epipelagic mixed layer (ENVO:xxxxxxxxx)	saline water (ENVO:00002010)\, including plankton (ENVO:xxxxxxxx)	water	2011-08-02 0:37	2011-08-01 17:52:45	TARA_20110801T1755Z_123_Combined-EVENTS_CAST	ERX556093	tbd	Genoscope	2014-09-12T17:03:38Z	2015-11-04T11:48:52Z	public	Illumina HiSeq 2000	2014-05-01Z	-8.896	-8.9109	APY_AEGIOSF_r1	PAIRED	RANDOM	METAGENOMIC	-140.2861	-140.2845	5.023264	marine metagenome	161.3185	ILLUMINA	Tara Oceans expedition (2009-2013)	BACT_NUC-RNA(10L-or-10min)_W0.22-3	2014-09-13T00:00:00Z	2014-09-17T22:00:00Z	1	35.88072	ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles	SAMEA2622733	TARA_B100000686	This version can be used to provide data discovery services	TARA_20110726Z	SV Tara	TARA_123	0.22	3	ERP001736	22.1151	GSC	SAMEA2622733	TARA_B100000686	2014-09-12	2015-11-04	(search radius=5 degrees) Marine Province:Marquesas (MRGID:21741), Marine Ecoregion:Marquesas (MRGID:21741)									
ERR598999	WGS	199	9864536392	PRJEB1787	SAMEA2622673	6332084791	GSC	0	tbd	public	run.zq,sra	gs,ncbi,s3	gs.us-east1,ncbi.public,s3.us-east-1	600	2014-09-12	2018-11-16	marine biome (ENVO:00000447)	mesopelagic zone (ENVO:00000213)	saline water (ENVO:00002010)\, including plankton (ENVO:xxxxxxxx)	water	2011-07-28 3:26	2011-07-27 19:28:43	TARA_20110727T1932Z_122_Combined-EVENTS_CAST	ERX556047	tbd	Genoscope	2014-09-12T17:03:38Z	2015-11-04T11:48:52Z	public	Illumina HiSeq 2000	2014-05-01Z	-8.978	-8.9729	APY_AEEIOSF_r1	PAIRED	RANDOM	METAGENOMIC	-139.2432	-139.2393	42.53205	marine metagenome	38.115125	ILLUMINA	Tara Oceans expedition (2009-2013)	BACT_NUC-RNA(10L-or-10min)_W0.22-3	2014-09-13T00:00:00Z	2014-09-17T23:07:00Z	1	34.580675	ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles	SAMEA2622673	TARA_B100000678	This version can be used to provide data discovery services	TARA_20110726Z	SV Tara	TARA_122	0.22	3	ERP001736	7.212238	GSC	SAMEA2622673	TARA_B100000678	2014-09-12	2015-11-04	(search radius=5 degrees) Marine Province:Marquesas (MRGID:21741), Marine Ecoregion:Marquesas (MRGID:21741)									
ERR599000	WGS	196	38254182062	PRJEB1787	SAMEA2621232	26631611916	GSC	0	tbd	public	run.zq,sra	gs,ncbi,s3	gs.us-east1,ncbi.public,s3.us-east-1	800	2014-09-12	2018-11-16	marine biome (ENVO:00000447)	mesopelagic zone (ENVO:00000213)	saline water (ENVO:00002010)\, including plankton (ENVO:xxxxxxxx)	water	2010-10-17 13:37	2010-10-17 9:05:05	TARA_20101017T0905Z_076_Combined-EVENTS_CAST	ERX556123	tbd	Genoscope	2014-09-12T17:03:39Z	2015-11-04T11:49:33Z	public	Illumina HiSeq 2000	2014-05-01Z	-20.9724	-20.9315	APY_AASIOSF_r1	PAIRED	RANDOM	METAGENOMIC	-35.2742	-35.1794	34.589515	marine metagenome	192.1655	ILLUMINA	Tara Oceans expedition (2009-2013)	BACT_NUC-DNA(100L)_W0.22-3	2014-09-13T00:00:00Z	2014-09-19T10:55:00Z	1	34.369275	ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles	SAMEA2621232	TARA_B100000749	This version can be used to provide data discovery services	TARA_20101003Z	SV Tara	TARA_076	0.22	3	ERP001736	4.749588	GSC	SAMEA2621232	TARA_B100000749	2014-09-12	2015-11-04	(search radius=5 degrees) Marine Ecoregion:Trindade and Martin Vaz Islands (MRGID:21989), Marine Ecoregion:Eastern Brazil (MRGID:21990)									
ERR599001	WGS	197	38443789167	PRJEB1787	SAMEA2623919	25627912319	GSC	99999	tbd	public	run.zq,sra	gs,ncbi,s3	gs.us-east1,ncbi.public,s3.us-east-1	5-160	2014-09-12	2018-11-16	marine biome (ENVO:00000447)	water layer with no specific feature	saline water (ENVO:00002010)\, including plankton (ENVO:xxxxxxxx)	water	2012-03-19 19:18	2012-03-19 18:46:13	TARA_20120319T1848Z_152_EVENT_CAST	ERX555951	tbd	Genoscope	2014-09-12T17:03:38Z	2015-11-04T11:49:04Z	public	Illumina HiSeq 2000	2014-05-01Z	43.7738	43.7684	APY_AGSIOSF_r1	PAIRED	RANDOM	METAGENOMIC	-16.9097	-16.9047	99999	marine metagenome	99999	ILLUMINA	Tara Oceans expedition (2009-2013)	BACT_NUC-DNA(100L)_W0.22-3	2014-09-13T00:00:00Z	2014-09-21T07:42:00Z	1	99999	ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles	SAMEA2623919	TARA_B100002029	This version can be used to provide data discovery services	TARA_20120314Z	SV Tara	TARA_152	0.22	3	ERP001736	99999	GSC	SAMEA2623919	TARA_B100002029	2014-09-12	2015-11-04										
ERR599002	WGS	198	31587649343	PRJEB1787	SAMEA2620570	21527569314	GSC	0.394226	tbd	public	run.zq,sra	gs,ncbi,s3	gs.us-east1,ncbi.public,s3.us-east-1	75	2014-09-12	2018-11-16	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	saline water (ENVO:00002010)\, including plankton (ENVO:xxxxxxxx)	water	2010-05-17 13:50	2010-05-17 11:42	TARA_20100517T1142Z_052_EVENT_PUMP	ERX556063	tbd	Genoscope	2014-09-12T17:03:37Z	2015-11-04T11:48:31Z	public	Illumina HiSeq 2000	2014-05-01Z	-16.9675	-16.9534	APY_ACGIOSF_r1	PAIRED	RANDOM	METAGENOMIC	53.9199	53.9601	0.244232	marine metagenome	192.55925	ILLUMINA	Tara Oceans expedition (2009-2013)	BACT_NUC-RNA(10L-or-10min)_W0.22-1.6	2014-09-13T00:00:00Z	2014-09-19T07:00:00Z	1	34.910755	PUMP (High Volume Peristaltic Pump) with ECOTriplet	SAMEA2620570	TARA_B100000214	This version can be used to provide data discovery services	TARA_20100515Z	SV Tara	TARA_052	0.22	1.6	ERP001736	24.89426	GSC	SAMEA2620570	TARA_B100000214	2014-09-12	2015-11-04	(search radius=5 degrees) Marine Ecoregion:Cargados Carajos/Tromelin Island (MRGID:22029)									
ERR599003	WGS	189	5460520120	PRJEB1787	SAMEA2619376	3520365035	GSC	0.078	tbd	public	run.zq,sra	gs,ncbi,s3	gs.us-east1,ncbi.public,s3.us-east-1	5	2014-09-12	2018-11-16	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	saline water (ENVO:00002010)\, including plankton (ENVO:xxxxxxxx)	water	2009-09-15 14:30	2009-09-15 11:30	TARA_20090915T1130Z_004_EVENT_PUMP	ERX556024	tbd	Genoscope	2014-09-12T17:03:36Z	2015-11-04T11:48:17Z	public	Illumina HiSeq 2000	2014-05-01Z	35.5571	36.5533	APY_ABBIOSF_r1	PAIRED	RANDOM	METAGENOMIC	-6.5586	-6.5669	99999	marine metagenome	99999	ILLUMINA	Tara Oceans expedition (2009-2013)	BACT_NUC-DNA(100L)_W0.22-1.6	2014-09-13T00:00:00Z	2014-09-17T21:22:00Z	1	36.6324	PUMP (High Volume Peristaltic Pump)	SAMEA2619376	TARA_X000000263	This version can be used to provide data discovery services	TARA_20090913Z	SV Tara	TARA_004	0.22	1.6	ERP001736	20.5251	GSC	SAMEA2619376	TARA_X000000263	2014-09-12	2015-11-04	(search radius=5 degrees) Marine Ecoregion:Alboran Sea (MRGID:3324)									
ERR599004	WGS	198	8531132747	PRJEB1787	SAMEA2623390	5575235922	GSC	0.002017	tbd	public	run.zq,sra	gs,ncbi,s3	gs.us-east1,ncbi.public,s3.us-east-1	450	2014-09-12	2018-11-16	marine biome (ENVO:00000447)	mesopelagic zone (ENVO:00000213)	saline water (ENVO:00002010)\, including plankton (ENVO:xxxxxxxx)	water	2011-12-12 1:53	2011-12-11 20:37:22	TARA_20111211T2040Z_138_Combined-EVENTS_CAST	ERX556099	tbd	Genoscope	2014-09-12T17:03:39Z	2015-11-04T11:49:51Z	public	Illumina HiSeq 2000	2014-05-01Z	6.3929	6.3559	APY_AEPIOSF_r1	PAIRED	RANDOM	METAGENOMIC	-103.0691	-103.0598	36.886053	marine metagenome	0.78015	ILLUMINA	Tara Oceans expedition (2009-2013)	BACT_NUC-RNA(10L-or-10min)_W0.22-3	2014-09-13T00:00:00Z	2014-09-17T20:27:00Z	1	34.608434	ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles	SAMEA2623390	TARA_B100002003	This version can be used to provide data discovery services	TARA_20111124Z	SV Tara	TARA_138	0.22	3	ERP001736	8.210557	GSC	SAMEA2623390	TARA_B100002003	2014-09-12	2015-11-04										
ERR599005	WGS	195	19407602934	PRJEB1787	SAMEA2621176	13915013509	GSC	0	tbd	public	run.zq,sra	gs,ncbi,s3	gs.us-east1,ncbi.public,s3.us-east-1	800	2014-09-12	2018-11-16	marine biome (ENVO:00000447)	mesopelagic zone (ENVO:00000213)	saline water (ENVO:00002010)\, including plankton (ENVO:xxxxxxxx)	water	2010-10-06 12:45	2010-10-06 7:58:54	TARA_20101006T0759Z_072_Combined-EVENTS_CAST	ERX556112	tbd	Genoscope	2014-09-12T17:03:38Z	2015-11-04T11:49:09Z	public	Illumina HiSeq 2000	2014-05-01Z	-8.7887	-8.7986	APY_ACKIOSF_r1	PAIRED	RANDOM	METAGENOMIC	-17.9142	-17.9034	38.448475	marine metagenome	143.1955	ILLUMINA	Tara Oceans expedition (2009-2013)	BACT_NUC-DNA(100L)_W0.22-3	2014-09-13T00:00:00Z	2014-09-17T21:14:00Z	1	34.472575	ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles	SAMEA2621176	TARA_B100000508	This version can be used to provide data discovery services	TARA_20101003Z	SV Tara	TARA_072	0.22	3	ERP001736	4.673875	GSC	SAMEA2621176	TARA_B100000508	2014-09-12	2015-11-04										
ERR599006	WGS	193	39914333494	PRJEB1787	SAMEA2621254	29637939201	GSC	0.053173	tbd	public	run.zq,sra	gs,ncbi,s3	gs.us-east1,ncbi.public,s3.us-east-1	5	2014-09-12	2018-11-16	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	saline water (ENVO:00002010)\, including plankton (ENVO:xxxxxxxx)	water	2010-11-04 13:25	2010-11-04 10:04	TARA_20101104T1004Z_078_EVENT_PUMP	ERX556088	tbd	Genoscope	2014-09-12T17:03:39Z	2015-11-04T11:49:46Z	public	Illumina HiSeq 2000	2014-05-01Z	-30.1885	-30.1367	APY_AATIOSF_r1	PAIRED	RANDOM	METAGENOMIC	-43.2831	-43.2899	-0.385346	marine metagenome	221.47475	ILLUMINA	Tara Oceans expedition (2009-2013)	BACT_NUC-RNA(10L-or-10min)_W0.22-3	2014-09-13T00:00:00Z	2014-09-19T08:41:00Z	1	36.32425	PUMP (High Volume Peristaltic Pump)	SAMEA2621254	TARA_B100000524	This version can be used to provide data discovery services	TARA_20101031Z	SV Tara	TARA_078	0.22	3	ERP001736	19.854083	GSC	SAMEA2621254	TARA_B100000524	2014-09-12	2015-11-04										
ERR599007	WGS	198	26356523300	PRJEB1787	SAMEA2622219	16556947991	GSC	0.728939	tbd	public	run.zq,sra	gs,ncbi,s3	gs.us-east1,ncbi.public,s3.us-east-1	40	2014-09-12	2018-11-16	marine biome (ENVO:00000447)	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	saline water (ENVO:00002010)\, including plankton (ENVO:xxxxxxxx)	water	2011-04-22 23:45	2011-04-22 21:13	TARA_20110422T2113Z_102_EVENT_PUMP	ERX556005	tbd	Genoscope	2014-09-12T17:03:39Z	2015-11-04T11:49:30Z	public	Illumina HiSeq 2000	2014-05-01Z	-5.2476	-5.2669	APY_ADDIOSF_r1	PAIRED	RANDOM	METAGENOMIC	-85.3343	-85.2732	20.328327	marine metagenome	103.916711	ILLUMINA	Tara Oceans expedition (2009-2013)	BACT_NUC-RNA(10L-or-10min)_W0.22-3	2014-09-13T00:00:00Z	2014-09-17T20:56:00Z	1	34.900284	PUMP (High Volume Peristaltic Pump) with ECOTriplet	SAMEA2622219	TARA_B100000902	This version can be used to provide data discovery services	TARA_20110401Z	SV Tara	TARA_102	0.22	3	ERP001736	19.566255	GSC	SAMEA2622219	TARA_B100000902	2014-09-12	2015-11-04	(search radius=5 degrees) Marine Ecoregion:Eastern Galapagos Islands (MRGID:21870), Marine Ecoregion:Guayaquil (MRGID:21974)									
ERR599008	WGS	194	32263640743	PRJEB1787	SAMEA2621551	22975083360	GSC	0.010087	tbd	public	run.zq,sra	gs,ncbi,s3	gs.us-east1,ncbi.public,s3.us-east-1	790	2014-09-12	2018-11-16	marine biome (ENVO:00000447)	mesopelagic zone (ENVO:00000213)	saline water (ENVO:00002010)\, including plankton (ENVO:xxxxxxxx)	water	2011-01-07 12:55	2011-01-07 10:39:47	TARA_20110107T1041Z_085_Combined-EVENTS_CAST	ERX556139	tbd	Genoscope	2014-09-12T17:03:39Z	2015-11-04T11:49:44Z	public	Illumina HiSeq 2000	2014-05-01Z	-61.9898	-61.9689	APY_ACRIOSF_r1	PAIRED	RANDOM	METAGENOMIC	-49.3613	-49.5017	38.821249	marine metagenome	203.8394	ILLUMINA	Tara Oceans expedition (2009-2013)	BACT_NUC-DNA(100L)_W0.22-3	2014-09-13T00:00:00Z	2014-09-19T06:07:00Z	1	34.67996	ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles	SAMEA2621551	TARA_B100000809	This version can be used to provide data discovery services	TARA_20101231Z	SV Tara	TARA_085	0.22	3	ERP001736	0.45883	GSC	SAMEA2621551	TARA_B100000809	2014-09-12	2015-11-04	(search radius=5 degrees) Marine Province:Scotia Sea (MRGID:21742), Marine Ecoregion:South Orkney Islands (MRGID:21928)									
ERR599009	WGS	196	16284990371	PRJEB1787	SAMEA2621401	11374623442	GSC	0.310844	tbd	public	run.zq,sra	gs,ncbi,s3	gs.us-east1,ncbi.public,s3.us-east-1	5	2014-09-12	2018-11-16	marine biome (ENVO:00000447)	surface water layer (ENVO:00002042)	saline water (ENVO:00002010)\, including plankton (ENVO:xxxxxxxx)	water	2010-12-06 11:45	2010-12-06 10:33	TARA_20101206T1033Z_082_EVENT_PUMP	ERX555925	tbd	Genoscope	2014-09-12T17:03:38Z	2015-11-04T11:49:13Z	public	Illumina HiSeq 2000	2014-05-01Z	-47.1906	-47.1863	APY_ACLIOSF_r1	PAIRED	RANDOM	METAGENOMIC	-58.2682	-58.2902	17.091069	marine metagenome	305.012167	ILLUMINA	Tara Oceans expedition (2009-2013)	BACT_NUC-RNA(10L-or-10min)_W0.22-3	2014-09-13T00:00:00Z	2014-09-17T21:08:00Z	1	34.048642	PUMP (High Volume Peristaltic Pump)	SAMEA2621401	TARA_B100000768	This version can be used to provide data discovery services	TARA_20101126Z	SV Tara	TARA_082	0.22	3	ERP001736	7.321517	GSC	SAMEA2621401	TARA_B100000768	2014-09-12	2015-11-04	(search radius=5 degrees) Marine Ecoregion:Malvinas/Falklands (MRGID:21890)									
